reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
i locked eyes with a fish in the tank,i locked eyes with a fish in the tank,0.0,1.0,0.0079,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
cohen and boyer were not initially interested in filing patents on their work,cohen and boyer were most initially interlaced in feigning attendance on the work,0.3846,0.6154,0.0021,0.4124,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the plan goes awry when the bees see through the plan,the plan goes awry when the bees see through the plan,0.0,1.0,0.0086,1.0,0,0.8108,0.8193,1,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
his uncle is actor rajiv goswami,his uncle is actor raju dharsmi,0.3333,0.6667,0.0004,0.2331,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
a hyper reflexive operator algebra is automatically reflexive,a hyperreflexive operator algebra is automatically reflexive,0.25,0.75,0.0025,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
it must have fallen while i was sitting over there,it was a problem while i was sitting all day,0.5,0.5,0.0099,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
he s been crying for five minutes,he s been crying for five minutes,0.0,1.0,0.0033,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
where did it come from then,where did it come from then,0.0,1.0,0.023,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the little mountain reunion is one of south carolina s oldest folk festivals,the little mountain reunion is one of south carolina s oldest folk festivals,0.0,1.0,0.001,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
there he built three yeshivas as well as a school and an orphanage,there he built three yeshivas as well as a school and an orphanage,0.0,1.0,0.0215,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
a realisation hits and he exclaims i see,a realisation hits and he exclaims i see,0.0,1.0,0.0018,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
it can use the sam command language,it can use the same command language,0.1429,0.8571,0.0074,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
he was rehabilitated posthumously,he was rehabilitated posthumously,0.0,1.0,0.0132,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
a man stands with on foot elevated onto a step in front of a small fire,a man stands with on foot elevated onto a step in front of a small fire,0.0,1.0,0.0071,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
to do that successfully i must have no fear of failure,to do that successfully i must have no fear of failure,0.0,1.0,0.0062,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
furthermore the equations of motion impose that the romans mass is constant,furthermore the equations of motion impose that the roman s mass is constant,0.1667,0.8333,0.0019,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
system b however does not depend explicitly on t so it is time invariant,same hour was the date of the exclusive in switzerland,1.0,0.0,0.0029,0.7474,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
thirty concentration camps in total were established across the puppet state,the key concentration camps in total were established across the kvitschek,0.3636,0.6364,0.0017,0.9725,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
beachley narrates the seven network factual series beach cops,bichley narrates the seven network factual series beat cuffs,0.3333,0.6667,0.0004,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness,most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness,0.0,1.0,0.0163,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
moers has two children,morse has two children,0.25,0.75,0.0024,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
he was survived by his third wife etta a daughter and two stepsons,he was survived by his third wife etta a daughter and two step sons,0.1538,0.8462,0.0105,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
today the entire area is covered with housing,today the entire area is covered with housing,0.0,1.0,0.0095,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
birmingham s oldest secular building the old crown is there,the man s oldest secular building the old crown is there,0.2,0.8,0.0003,0.4295,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the four winners will go to the next round,the four winners will go to the next round,0.0,1.0,0.0212,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the radio show published a monthly newsletter for subscribers called after dark,the radio show published a monthly newsletter for subscribers called after dark,0.0,1.0,0.0026,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
a group of people one of them with a guitar were sitting by the campfire and singing songs,a group of people one of them with a guitar were sitting by the campfire and singing songs,0.0,1.0,0.0161,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the beatles were a famous english rock band,the beatles were a famous english rock band,0.0,1.0,0.0014,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the listing included two contributing structures and four contributing sites,the listing included two contributing structures and four contributing sites,0.0,1.0,0.0011,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
it starred all that cast members kenan thompson and kel mitchell,the star reported cast members hamilton johnson and kelly chubb,0.7273,0.2727,0.0017,0.8429,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
medieval madness was also included in the arcade game ultrapin,medieval madness was also included in the arcade game ultraman,0.1,0.9,0.0029,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
christine valued her freedom and would never deny anyone that privilege,christine valued her freedom and would never deny anyone that regard,0.0909,0.9091,0.0038,0.61,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
to calibrate the motion capture system please do a t pose,to calibrate the motion capture system please do a t pose,0.0,1.0,0.0015,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
what is the height length and width of the container,what is the height length and width of the container,0.0,1.0,0.0146,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
there were lights in the upper windows of the houses when the people went to bed,there were lights in the upper windows of the houses when the people went to bed,0.0,1.0,0.0236,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
what s this i hear,watch this eye here,0.8,0.2,0.0012,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
tembaga entered dutch usage concurrent with their colonisation of indonesia,tombaga entered dutch usage concurrent with the colonization of indonesia,0.3,0.7,0.0012,0.7501,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
he noticed the unequal cooling of its surface,he noticed the unequal cooling of its surface,0.0,1.0,0.0018,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
what was i to do,what was i to do,0.0,1.0,0.0138,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
please be humble,please be humble,0.0,1.0,0.0011,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
they are believed to have spoken an iberian language,they are believed to have spoken an iberian language,0.0,1.0,0.0106,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
its motto on the nameplate below the title is one of america s great newspapers,mitsumoto on the nameplate below the title is one of america s great newspapers,0.1333,0.8667,0.0026,0.72,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
he had a week long residency at the olympia theatre,i had a week long residency at the olympia theatre,0.1,0.9,0.0058,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
michael was involved in all three games,michael was involved in all three games,0.0,1.0,0.0063,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
for at that time it had not occurred to him that it might be hollow,for at that time it had not occurred to him that it might evolve,0.1333,0.8667,0.0249,0.9393,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
what made you do it,what made you do it,0.0,1.0,0.0434,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the novel contains autobiographical elements,the novel contains autobiographical elements,0.0,1.0,0.0025,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
jarvis founded the steel company of canada,rubbis founded the steen company of canada,0.2857,0.7143,0.0006,0.9943,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
she was also a philanthropist,she was also a philanthropist,0.0,1.0,0.0185,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
jef raskin jokingly stated yes we named our software after a bug,jeff reskin jokingly stated yes we named our software after apple,0.3333,0.6667,0.0008,0.395,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
it was a spinoff of american heritage magazine,it was a spin off of american heritage magazine,0.25,0.75,0.0052,0.7665,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
zeus is the greek god of thunder,zeus is the greek code of thunder,0.1429,0.8571,0.0028,0.2179,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
simon sez had an extremely negative reception by critics,simon says had an extremely negative reception and critics,0.2222,0.7778,0.0022,0.6407,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
in a weeks time we re going to america,in a week s time we re going to america,0.2222,0.7778,0.0016,0.7551,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
can i be used to request invocation of a subsystem on the remote system,can i be used to request invocation of a subsystem on the remote system,0.0,1.0,0.0063,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
i d add a separate subsection which deals with this aspect,i d add a separate subsection which deals with this aspect,0.0,1.0,0.0035,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
what is his name,what is his name,0.0,1.0,0.0364,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the resulting company is strattec security corporation,the resulting company is the startec security corporation,0.2857,0.7143,0.0004,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
mr smith and his henchmen arrive soon after and capture the trio,mr smith and his henchmen arrive soon after and capture the trio,0.0,1.0,0.0145,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
they could no longer support the mir,they could no longer support the mir,0.0,1.0,0.0065,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
and at that i told him and he took my place,and at that i told him and he took my place,0.0,1.0,0.0117,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
how can you say that,how can you say that,0.0,1.0,0.0516,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
some went away while i was there and other people came,some went away while i was there and other people came,0.0,1.0,0.0132,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
tobias tried to inject contempt into his tone,tobias cried to inject contempt into his tone,0.125,0.875,0.0012,0.247,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
fuji dream airlines has its headquarters in makinohara,muji dream air lines as its headquarters in mahakali bahara,0.75,0.25,0.0007,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
social democrats called for a general strike which lasted four days,social democrats called for a general strike which lasted four days,0.0,1.0,0.0221,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
there are two types of coilovers full coilovers and slip on coilovers,there are two types of coil levers full coil levers and flip on coil levers,0.5833,0.4167,0.0029,0.4061,0,0.8108,0.8193,1,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the duopoly continued for the next four decades,the duopoly continued for the next four decades,0.0,1.0,0.0141,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
these extra cards were inserted randomly into packs,these extra cards were inserted randomly into acts,0.125,0.875,0.001,0.3614,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
surrender is not an option the mercenary asserted,surrender is not an option the mercenary asserted,0.0,1.0,0.0012,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
for simplicity gear inches is normally rounded to the nearest whole number,for simplicity gear inches is normally rounded to the nearest whole number,0.0,1.0,0.0024,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
why didn t you say something,why didn t you say something,0.0,1.0,0.0016,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
the type and only species is sciroseps pawhuskai,the type and only species is cirrhoseps pachuchet,0.25,0.75,0.0007,1.0,1,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
have you seen omar,have you seen omar,0.0,1.0,0.0014,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
what did you eat for dinner,what did he eat for dinner,0.1667,0.8333,0.0163,0.7715,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
her songs have also been featured on xfm and dandelion radio,her sons have also been executed on its farm and their region burial,0.6364,0.3636,0.0016,0.1965,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
my niece can help you with that,my niece can help you with that,0.0,1.0,0.0098,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
all were owned by the everett moore syndicate,all were owned by the everett moore syndicate,0.0,1.0,0.0034,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
it was sold primarily in australia and various asian countries,it was sold primarily in australia and various asian countries,0.0,1.0,0.009,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
john campbell boot continued his father s expansion of the company,john campbell boot continued his father s expansion of the company,0.0,1.0,0.0006,1.0,0,0.8108,0.8193,0,0,0,ru_64pct,ru,64,reverb_amp0.5_dur0.5,reverb,0.5,0.5,"reverb
amp=0.5, dur=0.5"
she ll be all right,gillieroy,1.0,0.0,0.0002,0.0419,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
we are going to the football game tonight,are going to the football games tonight,0.25,0.75,0.0084,0.4409,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
do you mean it,will you win it,0.5,0.5,0.0046,0.3717,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
groves started writing songs when she was four years old,grafs started writing songs when she was four years old,0.1,0.9,0.0079,0.517,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
the electrician looked puzzled,the additional results,0.75,0.25,0.0002,0.1797,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
it is a member theater of the union of the theatres of europe,it is a member theatre of the union of the theatres of europe,0.0769,0.9231,0.0139,1.0,0,0.7218,0.7902,1,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
do you want me,do you watch me,0.25,0.75,0.0044,0.14,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
he was the eldest brother of katharine duchess of kent,he was the eldest brother of the three archers of kent,0.3,0.7,0.0094,1.0,1,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
the glow deepened in the eyes of the sweet girl,the glow deepened in the eyes of the sweet girl,0.0,1.0,0.0087,1.0,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
access to the rocky islets is prohibited,access to the rocky islets is prohibited,0.0,1.0,0.0031,1.0,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
after playing tennis in virtual reality he felt dizzy,after playing tennis in virtual reality he felt dizzy,0.0,1.0,0.0052,1.0,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
the two films were then released within one day of each other,the two films ran released within one day each other,0.25,0.75,0.0024,0.0942,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
at the hospital i met a very nice nurse,at the hospital i met a very nice nurse,0.0,1.0,0.0058,1.0,0,0.7218,0.7902,0,0,0,base,base,0,reverb_amp0.8_dur0.5,reverb,0.8,0.5,"reverb
amp=0.8, dur=0.5"
